,CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,LoyaltyLevel
3257,3294.0,12,164,146478.0,1,1,2,4,Platinum
3258,3295.0,167,76,188901.0,4,2,2,8,Gold
3259,3296.0,66,24,48005.0,3,3,3,9,Silver
3260,3297.0,24,60,66257.0,2,2,3,7,Gold
3261,3298.0,174,98,69302.0,4,2,3,9,Silver
3262,3299.0,104,102,95733.0,3,1,2,6,Gold
3263,3300.0,144,67,150294.0,4,2,2,8,Gold
3264,3301.0,100,23,40258.0,3,3,3,9,Silver
3265,3302.0,24,149,124231.0,2,1,2,5,Platinum
3266,3303.0,193,15,38216.0,4,4,4,12,Bronze
3267,3304.0,5,28,79425.0,1,3,3,7,Gold
3268,3305.0,361,15,52538.0,4,4,3,11,Bronze
3269,3306.0,9,449,256988.0,1,1,1,3,Platinum
3270,3307.0,15,323,786658.0,1,1,1,3,Platinum
3271,3308.0,104,28,56544.0,3,3,3,9,Silver
3272,3309.0,4,86,203163.0,1,2,2,5,Platinum
3273,3310.0,11,189,438436.0,1,1,1,3,Platinum
3274,3311.0,96,26,59751.0,3,3,3,9,Silver
3275,3312.0,228,38,42323.0,4,3,3,10,Silver
3276,3313.0,16,26,60878.0,1,3,3,7,Gold
3277,3314.0,39,28,111816.0,2,3,2,7,Gold
3278,3315.0,52,22,40409.0,2,3,3,8,Gold
3279,3316.0,113,7,15182.0,3,4,4,11,Bronze
3280,3317.0,157,11,23474.0,4,4,4,12,Bronze
3281,3318.0,39,23,45546.0,2,3,3,8,Gold
3282,3319.0,191,12,21842.0,4,4,4,12,Bronze
3283,3320.0,2,47,134791.0,1,2,2,5,Platinum
3284,3321.0,228,24,60636.0,4,3,3,10,Silver
3285,3322.0,134,10,21583.0,3,4,4,11,Bronze
3286,3323.0,40,11,33315.0,2,4,4,10,Silver
3287,3324.0,32,165,396865.0,2,1,1,4,Platinum
3288,3325.0,199,25,69598.0,4,3,3,10,Silver
3289,3326.0,9,266,2107553.0,1,1,1,3,Platinum
3290,3327.0,37,116,282177.0,2,1,1,4,Platinum
3291,3328.0,101,63,156789.0,3,2,2,7,Gold
3292,3329.0,43,378,1528947.0,2,1,1,4,Platinum
3293,3330.0,53,11,25652.0,3,4,4,11,Bronze
3294,3331.0,44,12,23600.0,2,4,4,10,Silver
3295,3332.0,53,14,39716.0,3,4,3,10,Silver
3296,3333.0,187,8,13967.0,4,4,4,12,Bronze
3297,3334.0,334,19,42776.0,4,3,3,10,Silver
3298,3335.0,8,20,46294.0,1,3,3,7,Gold
3299,3336.0,12,9,17285.0,1,4,4,9,Silver
3300,3337.0,25,19,39303.0,2,3,3,8,Gold
3301,3338.0,16,2,4170.0,1,4,4,9,Silver
3302,3339.0,369,10,41437.0,4,4,3,11,Bronze
3303,3340.0,145,52,120249.0,4,2,2,8,Gold
3304,3341.0,60,6,25424.0,3,4,4,11,Bronze
3305,3342.0,32,26,72808.0,2,3,3,8,Gold
3306,3343.0,142,11,24230.0,3,4,4,11,Bronze
3307,3344.0,23,128,108004.0,2,1,2,5,Platinum
3308,3345.0,23,137,345101.0,2,1,1,4,Platinum
3309,3346.0,78,7,93775.0,3,4,2,9,Silver
3310,3347.0,5,279,913994.0,1,1,1,3,Platinum
3311,3348.0,68,112,261051.0,3,1,1,5,Platinum
3312,3349.0,13,159,108853.0,1,1,2,4,Platinum
3313,3350.0,86,3,1763.0,3,4,4,11,Bronze
3314,3351.0,31,178,190440.0,2,1,2,5,Platinum
3315,3352.0,71,1,46200.0,3,4,3,10,Silver
3316,3353.0,67,39,96178.0,3,3,2,8,Gold
3317,3354.0,188,38,32996.0,4,3,4,11,Bronze
3318,3355.0,38,26,58859.0,2,3,3,8,Gold
3319,3356.0,16,101,56705.0,1,1,3,5,Platinum
3320,3357.0,36,37,26010.0,2,3,4,9,Silver
3321,3358.0,195,135,204321.0,4,1,2,7,Gold
3322,3359.0,2,203,95517.0,1,1,2,4,Platinum
3323,3360.0,2,99,64113.0,1,2,3,6,Gold
3324,3361.0,367,45,17894.0,4,2,4,10,Silver
3325,3362.0,65,69,27245.0,3,2,4,9,Silver
3326,3363.0,300,37,32917.0,4,3,4,11,Bronze
3327,3364.0,27,162,67990.0,2,1,3,6,Gold
3328,3365.0,8,125,155659.0,1,1,2,4,Platinum
3329,3366.0,21,78,129287.0,2,2,2,6,Gold
3330,3367.0,117,44,203120.0,3,2,2,7,Gold
3331,3368.0,30,60,48181.0,2,2,3,7,Gold
3332,3369.0,5,709,486006.0,1,1,1,3,Platinum
3333,3370.0,6,208,383372.0,1,1,1,3,Platinum
3334,3371.0,82,93,72422.0,3,2,3,8,Gold
3335,3372.0,31,151,111196.0,2,1,2,5,Platinum
3336,3373.0,73,18,49884.0,3,3,3,9,Silver
3337,3374.0,5,547,196963.0,1,1,2,4,Platinum
3338,3375.0,30,101,309345.0,2,1,1,4,Platinum
3339,3376.0,291,8,14310.0,4,4,4,12,Bronze
3340,3377.0,37,38,29666.0,2,3,4,9,Silver
3341,3378.0,10,57,69155.0,1,2,3,6,Gold
3342,3379.0,24,143,81403.0,2,1,3,6,Gold
3343,3380.0,277,9,50104.0,4,4,3,11,Bronze
3344,3381.0,54,128,139704.0,3,1,2,6,Gold
3345,3382.0,157,327,330978.0,4,1,1,6,Gold
3346,3383.0,62,60,24330.0,3,2,4,9,Silver
3347,3384.0,13,671,898625.0,1,1,1,3,Platinum
3348,3385.0,22,83,109708.0,2,2,2,6,Gold
3349,3386.0,373,14,24747.0,4,4,4,12,Bronze
3350,3387.0,118,6,67238.0,3,4,3,10,Silver
3351,3388.0,81,208,389144.0,3,1,1,5,Platinum
3352,3389.0,4,77,177644.0,1,2,2,5,Platinum
3353,3390.0,27,54,54681.0,2,2,3,7,Gold
3354,3391.0,6,898,623311.0,1,1,1,3,Platinum
3355,3392.0,54,53,20798.0,3,2,4,9,Silver
3356,3393.0,2,44,68836.0,1,2,3,6,Gold
3357,3394.0,55,62,115947.0,3,2,2,7,Gold
3358,3395.0,26,57,36216.0,2,2,4,8,Gold
3359,3396.0,10,240,241304.0,1,1,1,3,Platinum
3360,3397.0,53,305,420668.0,3,1,1,5,Platinum
3361,3398.0,13,281,234198.0,1,1,1,3,Platinum
3362,3399.0,212,33,89272.0,4,3,2,9,Silver
3363,3400.0,24,249,579088.0,2,1,1,4,Platinum
3364,3401.0,236,21,52890.0,4,3,3,10,Silver
3365,3402.0,139,19,155020.0,3,3,2,8,Gold
3366,3403.0,4,60,168952.0,1,2,2,5,Platinum
3367,3404.0,57,42,148561.0,3,2,2,7,Gold
3368,3405.0,137,86,190603.0,3,2,2,7,Gold
3369,3406.0,110,16,21431.0,3,4,4,11,Bronze
3370,3407.0,32,1,2650.0,2,4,4,10,Silver
3371,3408.0,3,54,267687.0,1,2,1,4,Platinum
3372,3409.0,186,25,63930.0,4,3,3,10,Silver
3373,3410.0,18,16,37058.0,1,4,4,9,Silver
3374,3411.0,240,16,52214.0,4,4,3,11,Bronze
3375,3412.0,88,7,14875.0,3,4,4,11,Bronze
3376,3413.0,39,100,64915.0,2,2,3,7,Gold
3377,3414.0,117,14,27795.0,3,4,4,11,Bronze
3378,3415.0,188,7,12983.0,4,4,4,12,Bronze
3379,3416.0,227,25,29149.0,4,3,4,11,Bronze
3380,3417.0,9,28,306599.0,1,3,1,5,Platinum
3381,3418.0,190,21,48144.0,4,3,3,10,Silver
3382,3419.0,6,31,59862.0,1,3,3,7,Gold
3383,3420.0,40,42,103922.0,2,2,2,6,Gold
3384,3421.0,39,41,39507.0,2,3,3,8,Gold
3385,3422.0,270,2,30496.0,4,4,4,12,Bronze
3386,3423.0,78,39,42687.0,3,3,3,9,Silver
3387,3424.0,5,89,225955.0,1,2,1,4,Platinum
3388,3425.0,256,87,150642.0,4,2,2,8,Gold
3389,3426.0,62,22,46490.0,3,3,3,9,Silver
3390,3427.0,13,148,258866.0,1,1,1,3,Platinum
3391,3428.0,89,407,576426.0,3,1,1,5,Platinum
3392,3429.0,18,120,647148.0,1,1,1,3,Platinum
3393,3430.0,31,2,9570.0,2,4,4,10,Silver
3394,3431.0,4,129,184826.0,1,1,2,4,Platinum
3395,3432.0,6,7,15299.0,1,4,4,9,Silver
3396,3433.0,16,12,186771.0,1,4,2,7,Gold
3397,3434.0,223,1,22500.0,4,4,4,12,Bronze
3398,3435.0,12,93,201007.0,1,2,2,5,Platinum
3399,3437.0,31,37,177131.0,2,3,2,7,Gold
3400,3438.0,290,12,89960.0,4,4,2,10,Silver
3401,3439.0,152,4,31426.0,4,4,4,12,Bronze
3402,3440.0,26,23,67781.0,2,3,3,8,Gold
3403,3441.0,1,169,497679.0,1,1,1,3,Platinum
3404,3442.0,86,49,185111.0,3,2,2,7,Gold
3405,3443.0,47,44,189031.0,2,2,2,6,Gold
3406,3444.0,7,44,93684.0,1,2,2,5,Platinum
3407,3445.0,51,52,123112.0,2,2,2,6,Gold
3408,3446.0,21,11,28140.0,2,4,4,10,Silver
3409,3447.0,31,15,39090.0,2,4,4,10,Silver
3410,3448.0,9,74,72771.0,1,2,3,6,Gold
3411,3449.0,29,217,285553.0,2,1,1,4,Platinum
3412,3450.0,3,252,1193092.0,1,1,1,3,Platinum
3413,3451.0,42,16,100138.0,2,4,2,8,Gold
3414,3452.0,12,234,168209.0,1,1,2,4,Platinum
3415,3453.0,34,7,11220.0,2,4,4,10,Silver
3416,3454.0,49,3,10495.0,2,4,4,10,Silver
3417,3455.0,62,9,48318.0,3,4,3,10,Silver
3418,3456.0,194,4,21551.0,4,4,4,12,Bronze
3419,3457.0,79,153,111790.0,3,1,2,6,Gold
3420,3458.0,117,2,86000.0,3,4,3,10,Silver
3421,3459.0,64,11,19982.0,3,4,4,11,Bronze
3422,3460.0,14,22,50075.0,1,3,3,7,Gold
3423,3461.0,87,28,129116.0,3,3,2,8,Gold
3424,3462.0,18,30,93708.0,1,3,2,6,Gold
3425,3463.0,246,28,53215.0,4,3,3,10,Silver
3426,3464.0,88,75,158630.0,3,2,2,7,Gold
3427,3465.0,31,22,12923.0,2,3,4,9,Silver
3428,3466.0,138,15,51732.0,3,4,3,10,Silver
3429,3467.0,27,70,165947.0,2,2,2,6,Gold
3430,3468.0,4,98,155405.0,1,2,2,5,Platinum
3431,3469.0,33,102,231136.0,2,1,1,4,Platinum
3432,3470.0,29,6,112824.0,2,4,2,8,Gold
3433,3471.0,114,22,40584.0,3,3,3,9,Silver
3434,3472.0,159,22,88420.0,4,3,2,9,Silver
3435,3473.0,86,65,137379.0,3,2,2,7,Gold
3436,3474.0,119,43,119841.0,3,2,2,7,Gold
3437,3475.0,3,318,692783.0,1,1,1,3,Platinum
3438,3476.0,97,316,409514.0,3,1,1,5,Platinum
3439,3477.0,195,43,33570.0,4,2,4,10,Silver
3440,3478.0,29,92,54930.0,2,2,3,7,Gold
3441,3479.0,131,13,54478.0,3,4,3,10,Silver
3442,3480.0,29,83,178704.0,2,2,2,6,Gold
3443,3481.0,82,62,150427.0,3,2,2,7,Gold
3444,3482.0,30,516,409403.0,2,1,1,4,Platinum
3445,3483.0,269,5,37026.0,4,4,4,12,Bronze
3446,3484.0,74,99,598907.0,3,2,1,6,Gold
3447,3485.0,314,69,78028.0,4,2,3,9,Silver
3448,3486.0,22,78,183705.0,2,2,2,6,Gold
3449,3487.0,59,62,99205.0,3,2,2,7,Gold
3450,3489.0,14,295,560276.0,1,1,1,3,Platinum
3451,3490.0,29,143,348160.0,2,1,1,4,Platinum
3452,3491.0,115,64,38214.0,3,2,4,9,Silver
3453,3492.0,29,140,302757.0,2,1,1,4,Platinum
3454,3493.0,18,173,182424.0,1,1,2,4,Platinum
3455,3494.0,18,77,99428.0,1,2,2,5,Platinum
3456,3495.0,37,25,98993.0,2,3,2,7,Gold
3457,3496.0,37,27,73894.0,2,3,3,8,Gold
3458,3497.0,79,2,14148.0,3,4,4,11,Bronze
3459,3498.0,24,8,36646.0,2,4,4,10,Silver
3460,3499.0,26,64,33075.0,2,2,4,8,Gold
3461,3500.0,34,81,242570.0,2,2,1,5,Platinum
3462,3501.0,110,52,175036.0,3,2,2,7,Gold
3463,3502.0,36,162,371588.0,2,1,1,4,Platinum
3464,3503.0,124,187,196484.0,3,1,2,6,Gold
3465,3504.0,8,96,302762.0,1,2,1,4,Platinum
3466,3505.0,30,115,242485.0,2,1,1,4,Platinum
3467,3506.0,7,63,251407.0,1,2,1,4,Platinum
3468,3507.0,3,195,475363.0,1,1,1,3,Platinum
3469,3508.0,51,125,235181.0,2,1,1,4,Platinum
3470,3509.0,323,14,38382.0,4,4,4,12,Bronze
3471,3510.0,23,74,163410.0,2,2,2,6,Gold
3472,3511.0,20,48,119034.0,2,2,2,6,Gold
3473,3512.0,3,211,119323.0,1,1,2,4,Platinum
3474,3513.0,19,65,140644.0,1,2,2,5,Platinum
3475,3514.0,11,42,201536.0,1,2,2,5,Platinum
3476,3515.0,271,1,2738.0,4,4,4,12,Bronze
3477,3516.0,160,90,99140.0,4,2,2,8,Gold
3478,3517.0,34,418,1332668.0,2,1,1,4,Platinum
3479,3518.0,30,117,117848.0,2,1,2,5,Platinum
3480,3519.0,166,12,18428.0,4,4,4,12,Bronze
3481,3520.0,48,30,36735.0,2,3,4,9,Silver
3482,3521.0,6,127,92732.0,1,1,2,4,Platinum
3483,3522.0,9,39,102433.0,1,3,2,6,Gold
3484,3523.0,289,9,15066.0,4,4,4,12,Bronze
3485,3524.0,319,10,21850.0,4,4,4,12,Bronze
3486,3525.0,8,35,81677.0,1,3,3,7,Gold
3487,3526.0,234,18,38565.0,4,3,4,11,Bronze
3488,3527.0,121,7,18804.0,3,4,4,11,Bronze
3489,3528.0,163,9,47700.0,4,4,3,11,Bronze
3490,3529.0,186,32,36552.0,4,3,4,11,Bronze
3491,3530.0,51,40,39776.0,2,3,3,8,Gold
3492,3531.0,153,260,135151.0,4,1,2,7,Gold
3493,3532.0,335,14,19762.0,4,4,4,12,Bronze
3494,3533.0,6,134,293614.0,1,1,1,3,Platinum
3495,3534.0,16,26,515344.0,1,3,1,5,Platinum
3496,3535.0,107,24,46824.0,3,3,3,9,Silver
3497,3536.0,17,52,168425.0,1,2,2,5,Platinum
3498,3537.0,276,24,45886.0,4,3,3,10,Silver
3499,3538.0,17,478,1309866.0,1,1,1,3,Platinum
3500,3539.0,249,20,56833.0,4,3,3,10,Silver
3501,3540.0,241,15,62909.0,4,4,3,11,Bronze
3502,3541.0,2,48,113009.0,1,2,2,5,Platinum
3503,3542.0,108,35,85561.0,3,3,3,9,Silver
3504,3543.0,23,81,218152.0,2,2,1,5,Platinum
3505,3544.0,53,9,16358.0,3,4,4,11,Bronze
3506,3545.0,196,14,191488.0,4,4,2,10,Silver
3507,3546.0,25,14,25998.0,2,4,4,10,Silver
3508,3547.0,78,23,58420.0,3,3,3,9,Silver
3509,3548.0,19,20,34831.0,1,3,4,8,Gold
3510,3549.0,14,13,39294.0,1,4,3,8,Gold
3511,3550.0,33,67,170044.0,2,2,2,6,Gold
3512,3551.0,22,101,212135.0,2,1,1,4,Platinum
3513,3552.0,32,229,486928.0,2,1,1,4,Platinum
3514,3553.0,29,104,216926.0,2,1,1,4,Platinum
3515,3554.0,22,5,32736.0,2,4,4,10,Silver
3516,3555.0,33,144,326398.0,2,1,1,4,Platinum
3517,3556.0,285,10,20484.0,4,4,4,12,Bronze
3518,3557.0,46,12,24506.0,2,4,4,10,Silver
3519,3558.0,59,54,111698.0,3,2,2,7,Gold
3520,3559.0,290,16,35107.0,4,4,4,12,Bronze
3521,3560.0,79,15,47256.0,3,4,3,10,Silver
3522,3561.0,6,86,439183.0,1,2,1,4,Platinum
3523,3562.0,218,4,8702.0,4,4,4,12,Bronze
3524,3563.0,45,63,184750.0,2,2,2,6,Gold
3525,3564.0,202,15,39004.0,4,4,4,12,Bronze
3526,3565.0,179,80,83655.0,4,2,3,9,Silver
3527,3566.0,57,128,108232.0,3,1,2,6,Gold
3528,3567.0,58,23,29149.0,3,3,4,10,Silver
3529,3568.0,8,73,400692.0,1,2,1,4,Platinum
3530,3569.0,55,2,22600.0,3,4,4,11,Bronze
3531,3570.0,227,10,27817.0,4,4,4,12,Bronze
3532,3571.0,12,84,317315.0,1,2,1,4,Platinum
3533,3572.0,107,61,48965.0,3,2,3,8,Gold
3534,3573.0,59,19,52570.0,3,3,3,9,Silver
3535,3574.0,29,237,269897.0,2,1,1,4,Platinum
3536,3575.0,43,32,241808.0,2,3,1,6,Gold
3537,3576.0,361,25,30140.0,4,3,4,11,Bronze
3538,3577.0,30,29,110989.0,2,3,2,7,Gold
3539,3578.0,25,96,89330.0,2,2,2,6,Gold
3540,3579.0,54,40,46031.0,3,3,3,9,Silver
3541,3580.0,36,152,504079.0,2,1,1,4,Platinum
3542,3581.0,176,57,183213.0,4,2,2,8,Gold
3543,3582.0,54,13,74236.0,3,4,3,10,Silver
3544,3583.0,54,7,25752.0,3,4,4,11,Bronze
3545,3584.0,28,211,295510.0,2,1,1,4,Platinum
3546,3585.0,257,4,31215.0,4,4,4,12,Bronze
3547,3586.0,41,157,333103.0,2,1,1,4,Platinum
3548,3587.0,61,103,120134.0,3,1,2,6,Gold
3549,3588.0,236,9,12143.0,4,4,4,12,Bronze
3550,3589.0,5,274,242206.0,1,1,1,3,Platinum
3551,3590.0,32,25,16032.0,2,3,4,9,Silver
3552,3591.0,25,472,416700.0,2,1,1,4,Platinum
3553,3592.0,8,63,47719.0,1,2,3,6,Gold
3554,3593.0,66,28,41781.0,3,3,3,9,Silver
3555,3594.0,311,48,44056.0,4,2,3,9,Silver
3556,3595.0,309,21,63759.0,4,3,3,10,Silver
3557,3596.0,19,47,137124.0,1,2,2,5,Platinum
3558,3597.0,16,208,263630.0,1,1,1,3,Platinum
3559,3598.0,99,47,40371.0,3,2,3,8,Gold
3560,3599.0,269,69,450491.0,4,2,1,7,Gold
3561,3600.0,13,541,407936.0,1,1,1,3,Platinum
3562,3601.0,3,36,52623.0,1,3,3,7,Gold
3563,3602.0,36,25,24284.0,2,3,4,9,Silver
3564,3603.0,183,14,17463.0,4,4,4,12,Bronze
3565,3604.0,26,29,65579.0,2,3,3,8,Gold
3566,3605.0,13,105,111717.0,1,1,2,4,Platinum
3567,3606.0,13,19,36692.0,1,3,4,8,Gold
3568,3607.0,4,566,466060.0,1,1,1,3,Platinum
3569,3608.0,313,15,45688.0,4,4,3,11,Bronze
3570,3609.0,109,40,142926.0,3,3,2,8,Gold
3571,3610.0,2,399,1037160.0,1,1,1,3,Platinum
3572,3611.0,54,31,125059.0,3,3,2,8,Gold
3573,3612.0,205,9,20019.0,4,4,4,12,Bronze
3574,3613.0,16,55,34357.0,1,2,4,7,Gold
3575,3614.0,121,69,41853.0,3,2,3,8,Gold
3576,3615.0,4,57,47807.0,1,2,3,6,Gold
3577,3616.0,363,39,34116.0,4,3,4,11,Bronze
3578,3617.0,120,87,47392.0,3,2,3,8,Gold
3579,3618.0,19,18,19687.0,1,3,4,8,Gold
3580,3619.0,5,112,41254.0,1,1,3,5,Platinum
3581,3620.0,41,78,39523.0,2,2,3,7,Gold
3582,3621.0,110,16,34358.0,3,4,4,11,Bronze
3583,3622.0,149,124,81337.0,4,1,3,8,Gold
3584,3623.0,56,12,142033.0,3,4,2,9,Silver
3585,3624.0,209,23,8141.0,4,3,4,11,Bronze
3586,3625.0,139,127,75707.0,3,1,3,7,Gold
3587,3626.0,3,80,39213.0,1,2,4,7,Gold
3588,3627.0,128,38,41086.0,3,3,3,9,Silver
3589,3628.0,108,6,119844.0,3,4,2,9,Silver
3590,3629.0,43,114,304510.0,2,1,1,4,Platinum
3591,3630.0,37,27,15744.0,2,3,4,9,Silver
3592,3631.0,228,69,127709.0,4,2,2,8,Gold
3593,3632.0,244,15,33496.0,4,4,4,12,Bronze
3594,3633.0,61,9,23043.0,3,4,4,11,Bronze
3595,3634.0,133,94,294747.0,3,2,1,6,Gold
3596,3635.0,62,292,233601.0,3,1,1,5,Platinum
3597,3636.0,22,45,21571.0,2,2,4,8,Gold
3598,3637.0,27,124,131400.0,2,1,2,5,Platinum
3599,3638.0,10,142,205509.0,1,1,2,4,Platinum
3600,3639.0,32,111,120701.0,2,1,2,5,Platinum
3601,3640.0,4,102,75445.0,1,1,3,5,Platinum
3602,3641.0,309,1,59112.0,4,4,3,11,Bronze
3603,3642.0,9,135,249529.0,1,1,1,3,Platinum
3604,3643.0,29,69,71118.0,2,2,3,7,Gold
3605,3644.0,18,51,16299.0,1,2,4,7,Gold
3606,3645.0,102,30,70278.0,3,3,3,9,Silver
3607,3646.0,18,57,103398.0,1,2,2,5,Platinum
3608,3647.0,22,66,27758.0,2,2,4,8,Gold
3609,3648.0,15,79,140414.0,1,2,2,5,Platinum
3610,3649.0,362,53,31581.0,4,2,4,10,Silver
3611,3650.0,11,66,1356806.0,1,2,1,4,Platinum
3612,3652.0,96,12,9806.0,3,4,4,11,Bronze
3613,3653.0,79,55,186949.0,3,2,2,7,Gold
3614,3654.0,139,14,75499.0,3,4,3,10,Silver
3615,3655.0,33,24,313280.0,2,3,1,6,Gold
3616,3656.0,28,131,359984.0,2,1,1,4,Platinum
3617,3657.0,2,470,841631.0,1,1,1,3,Platinum
3618,3658.0,50,9,290646.0,2,4,1,7,Gold
3619,3659.0,101,73,152076.0,3,2,2,7,Gold
3620,3660.0,16,107,87225.0,1,1,2,4,Platinum
3621,3661.0,20,199,133804.0,2,1,2,5,Platinum
3622,3662.0,18,50,142258.0,1,2,2,5,Platinum
3623,3663.0,282,6,11706.0,4,4,4,12,Bronze
3624,3664.0,15,33,60680.0,1,3,3,7,Gold
3625,3665.0,23,6,39746.0,2,4,3,9,Silver
3626,3666.0,128,1,18272.0,3,4,4,11,Bronze
3627,3667.0,87,28,64371.0,3,3,3,9,Silver
3628,3668.0,303,11,45397.0,4,4,3,11,Bronze
3629,3669.0,152,542,268655.0,4,1,1,6,Gold
3630,3670.0,18,751,824291.0,1,1,1,3,Platinum
3631,3671.0,97,9,32916.0,3,4,4,11,Bronze
3632,3672.0,30,407,1542360.0,2,1,1,4,Platinum
3633,3673.0,157,183,101195.0,4,1,2,7,Gold
3634,3674.0,357,17,21336.0,4,4,4,12,Bronze
3635,3675.0,47,32,19825.0,2,3,4,9,Silver
3636,3676.0,16,87,71763.0,1,2,3,6,Gold
3637,3677.0,4,500,344235.0,1,1,1,3,Platinum
3638,3678.0,88,1,41688.0,3,4,3,10,Silver
3639,3679.0,15,215,188645.0,1,1,2,4,Platinum
3640,3680.0,180,9,21123.0,4,4,4,12,Bronze
3641,3681.0,9,71,159811.0,1,2,2,5,Platinum
3642,3682.0,38,27,65398.0,2,3,3,8,Gold
3643,3683.0,135,8,242700.0,3,4,1,8,Gold
3644,3684.0,51,16,201487.0,2,4,2,8,Gold
3645,3685.0,312,19,27652.0,4,3,4,11,Bronze
3646,3686.0,25,45,46280.0,2,2,3,7,Gold
3647,3687.0,304,59,46656.0,4,2,3,9,Silver
3648,3688.0,12,15,24518.0,1,4,4,9,Silver
3649,3689.0,18,132,74115.0,1,1,3,5,Platinum
3650,3690.0,51,29,55733.0,2,3,3,8,Gold
3651,3691.0,240,35,43280.0,4,3,3,10,Silver
3652,3692.0,1,411,584368.0,1,1,1,3,Platinum
3653,3693.0,13,467,724558.0,1,1,1,3,Platinum
3654,3694.0,239,34,22543.0,4,3,4,11,Bronze
3655,3695.0,24,111,256648.0,2,1,1,4,Platinum
3656,3696.0,73,33,68102.0,3,3,3,9,Silver
3657,3697.0,18,87,48715.0,1,2,3,6,Gold
3658,3698.0,41,253,170867.0,2,1,2,5,Platinum
3659,3699.0,41,57,82826.0,2,2,3,7,Gold
3660,3700.0,219,28,52202.0,4,3,3,10,Silver
3661,3701.0,200,69,58777.0,4,2,3,9,Silver
3662,3702.0,71,24,25873.0,3,3,4,10,Silver
3663,3703.0,24,418,506161.0,2,1,1,4,Platinum
3664,3704.0,12,83,74134.0,1,2,3,6,Gold
3665,3705.0,13,104,2807937.0,1,1,1,3,Platinum
3666,3706.0,69,2,6640.0,3,4,4,11,Bronze
3667,3707.0,5,51,26550.0,1,2,4,7,Gold
3668,3708.0,20,15,38752.0,2,4,4,10,Silver
3669,3709.0,15,47,36876.0,1,2,4,7,Gold
3670,3710.0,9,27,262856.0,1,3,1,5,Platinum
3671,3711.0,20,78,105270.0,2,2,2,6,Gold
3672,3712.0,79,15,164928.0,3,4,2,9,Silver
3673,3713.0,3,211,3340666.0,1,1,1,3,Platinum
3674,3714.0,168,3,57024.0,4,4,3,11,Bronze
3675,3715.0,307,61,63483.0,4,2,3,9,Silver
3676,3716.0,220,4,22803.0,4,4,4,12,Bronze
3677,3717.0,45,25,689718.0,2,3,1,6,Gold
3678,3718.0,23,92,82670.0,2,2,3,7,Gold
3679,3719.0,115,38,79589.0,3,3,3,9,Silver
3680,3720.0,127,213,273980.0,3,1,1,5,Platinum
3681,3721.0,11,58,302485.0,1,2,1,4,Platinum
3682,3722.0,37,33,33556.0,2,3,4,9,Silver
3683,3723.0,7,191,4443946.0,1,1,1,3,Platinum
3684,3724.0,2,82,141636.0,1,2,2,5,Platinum
3685,3725.0,334,113,258178.0,4,1,1,6,Gold
3686,3726.0,167,2,3423.0,4,4,4,12,Bronze
3687,3727.0,185,13,81568.0,4,4,3,11,Bronze
3688,3728.0,17,64,151807.0,1,2,2,5,Platinum
3689,3729.0,13,41,98366.0,1,3,2,6,Gold
3690,3730.0,4,66,161808.0,1,2,2,5,Platinum
3691,3731.0,45,6,141440.0,2,4,2,8,Gold
3692,3732.0,81,14,55861.0,3,4,3,10,Silver
3693,3733.0,30,269,910615.0,2,1,1,4,Platinum
3694,3734.0,43,30,61055.0,2,3,3,8,Gold
3695,3735.0,14,206,517006.0,1,1,1,3,Platinum
3696,3736.0,51,30,72000.0,2,3,3,8,Gold
3697,3737.0,17,117,317801.0,1,1,1,3,Platinum
3698,3738.0,47,26,88053.0,2,3,2,7,Gold
3699,3739.0,27,43,98938.0,2,2,2,6,Gold
3700,3740.0,9,271,670280.0,1,1,1,3,Platinum
3701,3741.0,81,2,13378.0,3,4,4,11,Bronze
3702,3742.0,5,328,2192731.0,1,1,1,3,Platinum
3703,3743.0,129,39,80325.0,3,3,3,9,Silver
3704,3744.0,33,14,32542.0,2,4,4,10,Silver
3705,3745.0,314,43,56539.0,4,2,3,9,Silver
3706,3746.0,19,48,49338.0,1,2,3,6,Gold
3707,3747.0,89,54,40925.0,3,2,3,8,Gold
3708,3748.0,3,134,328568.0,1,1,1,3,Platinum
3709,3749.0,3,9,26970.0,1,4,4,9,Silver
3710,3750.0,255,17,44414.0,4,4,3,11,Bronze
3711,3751.0,162,5,22284.0,4,4,4,12,Bronze
3712,3752.0,37,135,290569.0,2,1,1,4,Platinum
3713,3754.0,152,134,348584.0,4,1,1,6,Gold
3714,3755.0,177,9,21642.0,4,4,4,12,Bronze
3715,3756.0,41,36,77671.0,2,3,3,8,Gold
3716,3758.0,3,276,307562.0,1,1,1,3,Platinum
3717,3759.0,10,261,7557847.0,1,1,1,3,Platinum
3718,3760.0,2,100,232651.0,1,2,1,4,Platinum
3719,3761.0,18,19,62926.0,1,3,3,7,Gold
3720,3762.0,195,61,63296.0,4,2,3,9,Silver
3721,3763.0,204,8,15650.0,4,4,4,12,Bronze
3722,3764.0,366,17,34814.0,4,4,4,12,Bronze
3723,3765.0,128,19,216890.0,3,3,1,7,Gold
3724,3766.0,16,54,40327.0,1,2,3,6,Gold
3725,3767.0,44,111,91128.0,2,1,2,5,Platinum
3726,3768.0,96,29,74624.0,3,3,3,9,Silver
3727,3769.0,23,111,116949.0,2,1,2,5,Platinum
3728,3770.0,61,27,78092.0,3,3,3,9,Silver
3729,3771.0,18,215,247934.0,1,1,1,3,Platinum
